,data_valuemessage,geo_entity_id,geo_entity_name,geo_type_name,indicator_data_id,indicator_id,measure,name,year_description
235,0.0,410,Rockaways,UHF42,130434,640,Per km2,Boiler Emissions- Total SO2 Emissions,2013
236,0.0,501,Port Richmond,UHF42,130435,640,Per km2,Boiler Emissions- Total SO2 Emissions,2013
237,0.4,502,Stapleton - St. George,UHF42,130436,640,Per km2,Boiler Emissions- Total SO2 Emissions,2013
238,0.0,503,Willowbrook,UHF42,130437,640,Per km2,Boiler Emissions- Total SO2 Emissions,2013
239,0.0,504,South Beach - Tottenville,UHF42,130438,640,Per km2,Boiler Emissions- Total SO2 Emissions,2013
240,1.3,1,Bronx,Borough,131694,663,Average Concentration,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Annual Average 2009-2010
241,1.1,2,Brooklyn,Borough,131695,663,Average Concentration,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Annual Average 2009-2010
242,1.5,3,Manhattan,Borough,131696,663,Average Concentration,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Annual Average 2009-2010
243,1.0,4,Queens,Borough,131697,663,Average Concentration,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Annual Average 2009-2010
244,0.9,5,Staten Island,Borough,131698,663,Average Concentration,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Annual Average 2009-2010
245,1.2,1,New York City,Citywide,131693,663,Average Concentration,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Annual Average 2009-2010
246,1.1,101,Kingsbridge - Riverdale,UHF42,131651,663,Average Concentration,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Annual Average 2009-2010
247,1.1,102,Northeast Bronx,UHF42,131652,663,Average Concentration,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Annual Average 2009-2010
248,1.3,103,Fordham - Bronx Pk,UHF42,131653,663,Average Concentration,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Annual Average 2009-2010
249,1.2,104,Pelham - Throgs Neck,UHF42,131654,663,Average Concentration,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Annual Average 2009-2010
250,1.5,105,Crotona -Tremont,UHF42,131655,663,Average Concentration,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Annual Average 2009-2010
251,1.5,106,High Bridge - Morrisania,UHF42,131656,663,Average Concentration,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Annual Average 2009-2010
252,1.4,107,Hunts Point - Mott Haven,UHF42,131657,663,Average Concentration,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Annual Average 2009-2010
253,1.4,201,Greenpoint,UHF42,131658,663,Average Concentration,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Annual Average 2009-2010
254,1.3,202,Downtown - Heights - Slope,UHF42,131659,663,Average Concentration,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Annual Average 2009-2010
255,1.1,203,Bedford Stuyvesant - Crown Heights,UHF42,131660,663,Average Concentration,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Annual Average 2009-2010
256,1.1,204,East New York,UHF42,131661,663,Average Concentration,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Annual Average 2009-2010
257,1.2,205,Sunset Park,UHF42,131662,663,Average Concentration,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Annual Average 2009-2010
258,1.0,206,Borough Park,UHF42,131663,663,Average Concentration,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Annual Average 2009-2010
259,1.0,207,East Flatbush - Flatbush,UHF42,131664,663,Average Concentration,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Annual Average 2009-2010
260,0.9,208,Canarsie - Flatlands,UHF42,131665,663,Average Concentration,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Annual Average 2009-2010
261,1.0,209,Bensonhurst - Bay Ridge,UHF42,131666,663,Average Concentration,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Annual Average 2009-2010
262,0.9,210,Coney Island - Sheepshead Bay,UHF42,131667,663,Average Concentration,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Annual Average 2009-2010
263,1.2,211,Williamsburg - Bushwick,UHF42,131668,663,Average Concentration,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Annual Average 2009-2010
264,1.4,301,Washington Heights,UHF42,131669,663,Average Concentration,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Annual Average 2009-2010
265,11.4,201,Greenpoint,UHF42,131610,662,Average Concentration,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Annual Average 2009-2010
266,1.3,302,Central Harlem - Morningside Heights,UHF42,131670,663,Average Concentration,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Annual Average 2009-2010
267,1.4,303,East Harlem,UHF42,131671,663,Average Concentration,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Annual Average 2009-2010
268,1.3,304,Upper West Side,UHF42,131672,663,Average Concentration,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Annual Average 2009-2010
269,1.5,305,Upper East Side,UHF42,131673,663,Average Concentration,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Annual Average 2009-2010
270,1.8,306,Chelsea - Clinton,UHF42,131674,663,Average Concentration,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Annual Average 2009-2010
271,1.8,307,Gramercy Park - Murray Hill,UHF42,131675,663,Average Concentration,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Annual Average 2009-2010
272,1.8,308,Greenwich Village - SoHo,UHF42,131676,663,Average Concentration,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Annual Average 2009-2010
273,1.6,309,Union Square - Lower East Side,UHF42,131677,663,Average Concentration,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Annual Average 2009-2010
274,1.5,310,Lower Manhattan,UHF42,131678,663,Average Concentration,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Annual Average 2009-2010
275,1.3,401,Long Island City - Astoria,UHF42,131679,663,Average Concentration,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Annual Average 2009-2010
276,1.3,402,West Queens,UHF42,131680,663,Average Concentration,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Annual Average 2009-2010
277,1.0,403,Flushing - Clearview,UHF42,131681,663,Average Concentration,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Annual Average 2009-2010
278,1.0,404,Bayside - Little Neck,UHF42,131682,663,Average Concentration,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Annual Average 2009-2010
279,1.0,405,Ridgewood - Forest Hills,UHF42,131683,663,Average Concentration,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Annual Average 2009-2010
280,1.0,406,Fresh Meadows,UHF42,131684,663,Average Concentration,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Annual Average 2009-2010
281,1.0,407,Southwest Queens,UHF42,131685,663,Average Concentration,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Annual Average 2009-2010
282,1.0,408,Jamaica,UHF42,131686,663,Average Concentration,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Annual Average 2009-2010
283,0.9,409,Southeast Queens,UHF42,131687,663,Average Concentration,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Annual Average 2009-2010
284,0.7,410,Rockaways,UHF42,131688,663,Average Concentration,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Annual Average 2009-2010
285,0.9,501,Port Richmond,UHF42,131689,663,Average Concentration,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Annual Average 2009-2010
286,0.9,502,Stapleton - St. George,UHF42,131690,663,Average Concentration,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Annual Average 2009-2010
287,0.9,503,Willowbrook,UHF42,131691,663,Average Concentration,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Annual Average 2009-2010
288,0.8,504,South Beach - Tottenville,UHF42,131692,663,Average Concentration,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Annual Average 2009-2010
289,10.8,1,Bronx,Borough,131646,662,Average Concentration,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Annual Average 2009-2010
290,10.3,2,Brooklyn,Borough,131647,662,Average Concentration,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Annual Average 2009-2010
291,12.4,3,Manhattan,Borough,131648,662,Average Concentration,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Annual Average 2009-2010
292,9.7,4,Queens,Borough,131649,662,Average Concentration,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Annual Average 2009-2010
293,9.2,5,Staten Island,Borough,131650,662,Average Concentration,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Annual Average 2009-2010
294,10.6,1,New York City,Citywide,131645,662,Average Concentration,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Annual Average 2009-2010
295,10.1,101,Kingsbridge - Riverdale,UHF42,131603,662,Average Concentration,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Annual Average 2009-2010
296,9.7,102,Northeast Bronx,UHF42,131604,662,Average Concentration,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Annual Average 2009-2010
297,11.0,103,Fordham - Bronx Pk,UHF42,131605,662,Average Concentration,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Annual Average 2009-2010
298,10.2,104,Pelham - Throgs Neck,UHF42,131606,662,Average Concentration,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Annual Average 2009-2010
299,12.1,105,Crotona -Tremont,UHF42,131607,662,Average Concentration,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Annual Average 2009-2010
300,11.7,106,High Bridge - Morrisania,UHF42,131608,662,Average Concentration,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Annual Average 2009-2010
301,10.9,107,Hunts Point - Mott Haven,UHF42,131609,662,Average Concentration,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Annual Average 2009-2010
302,10.8,202,Downtown - Heights - Slope,UHF42,131611,662,Average Concentration,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Annual Average 2009-2010
303,10.7,203,Bedford Stuyvesant - Crown Heights,UHF42,131612,662,Average Concentration,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Annual Average 2009-2010
304,10.1,204,East New York,UHF42,131613,662,Average Concentration,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Annual Average 2009-2010
305,10.5,205,Sunset Park,UHF42,131614,662,Average Concentration,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Annual Average 2009-2010
306,10.2,206,Borough Park,UHF42,131615,662,Average Concentration,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Annual Average 2009-2010
307,10.4,207,East Flatbush - Flatbush,UHF42,131616,662,Average Concentration,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Annual Average 2009-2010
308,9.4,208,Canarsie - Flatlands,UHF42,131617,662,Average Concentration,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Annual Average 2009-2010
309,9.7,209,Bensonhurst - Bay Ridge,UHF42,131618,662,Average Concentration,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Annual Average 2009-2010
310,9.5,210,Coney Island - Sheepshead Bay,UHF42,131619,662,Average Concentration,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Annual Average 2009-2010
311,11.1,211,Williamsburg - Bushwick,UHF42,131620,662,Average Concentration,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Annual Average 2009-2010
312,11.7,301,Washington Heights,UHF42,131621,662,Average Concentration,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Annual Average 2009-2010
313,10.8,302,Central Harlem - Morningside Heights,UHF42,131622,662,Average Concentration,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Annual Average 2009-2010
314,10.6,303,East Harlem,UHF42,131623,662,Average Concentration,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Annual Average 2009-2010
315,11.8,304,Upper West Side,UHF42,131624,662,Average Concentration,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Annual Average 2009-2010
316,12.7,305,Upper East Side,UHF42,131625,662,Average Concentration,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Annual Average 2009-2010
317,14.0,306,Chelsea - Clinton,UHF42,131626,662,Average Concentration,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Annual Average 2009-2010
318,14.9,307,Gramercy Park - Murray Hill,UHF42,131627,662,Average Concentration,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Annual Average 2009-2010
319,12.6,308,Greenwich Village - SoHo,UHF42,131628,662,Average Concentration,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Annual Average 2009-2010
320,12.4,309,Union Square - Lower East Side,UHF42,131629,662,Average Concentration,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Annual Average 2009-2010
321,12.3,310,Lower Manhattan,UHF42,131630,662,Average Concentration,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Annual Average 2009-2010
322,10.9,401,Long Island City - Astoria,UHF42,131631,662,Average Concentration,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Annual Average 2009-2010
323,10.6,402,West Queens,UHF42,131632,662,Average Concentration,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Annual Average 2009-2010
324,9.6,403,Flushing - Clearview,UHF42,131633,662,Average Concentration,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Annual Average 2009-2010
325,9.3,404,Bayside - Little Neck,UHF42,131634,662,Average Concentration,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Annual Average 2009-2010
326,9.9,405,Ridgewood - Forest Hills,UHF42,131635,662,Average Concentration,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Annual Average 2009-2010
327,9.5,406,Fresh Meadows,UHF42,131636,662,Average Concentration,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Annual Average 2009-2010
328,9.5,407,Southwest Queens,UHF42,131637,662,Average Concentration,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Annual Average 2009-2010
329,9.7,408,Jamaica,UHF42,131638,662,Average Concentration,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Annual Average 2009-2010
330,9.2,409,Southeast Queens,UHF42,131639,662,Average Concentration,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Annual Average 2009-2010
331,8.9,410,Rockaways,UHF42,131640,662,Average Concentration,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Annual Average 2009-2010
332,9.3,501,Port Richmond,UHF42,131641,662,Average Concentration,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Annual Average 2009-2010
333,9.2,502,Stapleton - St. George,UHF42,131642,662,Average Concentration,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Annual Average 2009-2010
334,9.1,503,Willowbrook,UHF42,131643,662,Average Concentration,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Annual Average 2009-2010
335,9.0,504,South Beach - Tottenville,UHF42,131644,662,Average Concentration,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Annual Average 2009-2010
336,24.3,1,Bronx,Borough,131742,664,Average Concentration,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Annual Average 2009-2010
337,24.7,2,Brooklyn,Borough,131743,664,Average Concentration,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Annual Average 2009-2010
338,40.3,3,Manhattan,Borough,131744,664,Average Concentration,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Annual Average 2009-2010
339,23.2,4,Queens,Borough,131745,664,Average Concentration,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Annual Average 2009-2010
340,15.2,5,Staten Island,Borough,131746,664,Average Concentration,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Annual Average 2009-2010
341,27.1,1,New York City,Citywide,131741,664,Average Concentration,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Annual Average 2009-2010
342,18.5,101,Kingsbridge - Riverdale,UHF42,131699,664,Average Concentration,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Annual Average 2009-2010
343,19.1,102,Northeast Bronx,UHF42,131700,664,Average Concentration,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Annual Average 2009-2010
344,24.1,103,Fordham - Bronx Pk,UHF42,131701,664,Average Concentration,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Annual Average 2009-2010
345,23.0,104,Pelham - Throgs Neck,UHF42,131702,664,Average Concentration,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Annual Average 2009-2010
346,29.8,105,Crotona -Tremont,UHF42,131703,664,Average Concentration,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Annual Average 2009-2010
347,28.7,106,High Bridge - Morrisania,UHF42,131704,664,Average Concentration,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Annual Average 2009-2010
348,26.7,107,Hunts Point - Mott Haven,UHF42,131705,664,Average Concentration,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Annual Average 2009-2010
